Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2012,Yuba,PHEV,Chevrolet,Volt,2
2012,Yuba,PHEV,Toyota,Prius PHEV,2
2013,Alameda,Electric,BMW,ActiveE,1
2013,Alameda,Electric,Chevrolet,Spark EV,25
2013,Alameda,Electric,FIAT,500e,101
2013,Alameda,Electric,Ford,Focus,57
2013,Alameda,Electric,Honda,Fit EV,19
2013,Alameda,Electric,Mitsubishi,i-MiEV,2
2013,Alameda,Electric,Nissan,Leaf,1007
2013,Alameda,Electric,Smart,Fortwo Electric Drive,27
2013,Alameda,Electric,Tesla,Model S,479
2013,Alameda,Electric,Toyota,RAV4 EV,77
2013,Alameda,PHEV,Chevrolet,Volt,478
2013,Alameda,PHEV,Ford,C-MAX Energi,151
2013,Alameda,PHEV,Ford,Fusion Energi,98
2013,Alameda,PHEV,Honda,Accord PHEV,27
2013,Alameda,PHEV,Toyota,Prius PHEV,394
2013,Alpine,Electric,Smart,Fortwo Electric Drive,1
2013,Alpine,PHEV,Chevrolet,Volt,3
2013,Amador,Electric,Nissan,Leaf,1
2013,Amador,Electric,Tesla,Model S,1
2013,Amador,Electric,Toyota,RAV4 EV,1
2013,Amador,PHEV,Chevrolet,Volt,4
2013,Amador,PHEV,Ford,Fusion Energi,1
2013,Butte,Electric,Ford,Focus,1
2013,Butte,Electric,Nissan,Leaf,11
2013,Butte,Electric,Smart,Fortwo Electric Drive,1
2013,Butte,Electric,Tesla,Model S,6
2013,Butte,Electric,Toyota,RAV4 EV,2
2013,Butte,PHEV,Chevrolet,Volt,8
2013,Butte,PHEV,Ford,C-MAX Energi,4
2013,Butte,PHEV,Ford,Fusion Energi,1
2013,Butte,PHEV,Toyota,Prius PHEV,5
2013,Calaveras,Electric,Nissan,Leaf,3
2013,Calaveras,Electric,Tesla,Model S,5
2013,Calaveras,Electric,Toyota,RAV4 EV,2
2013,Calaveras,PHEV,Chevrolet,Volt,2
2013,Calaveras,PHEV,Ford,C-MAX Energi,2
2013,Calaveras,PHEV,Ford,Fusion Energi,3
2013,Calaveras,PHEV,Toyota,Prius PHEV,1
2013,Contra Costa,Electric,Chevrolet,Spark EV,19
2013,Contra Costa,Electric,FIAT,500e,30
2013,Contra Costa,Electric,Ford,Focus,23
2013,Contra Costa,Electric,Honda,Fit EV,12
2013,Contra Costa,Electric,Mitsubishi,i-MiEV,2
2013,Contra Costa,Electric,Nissan,Leaf,299
2013,Contra Costa,Electric,Smart,Fortwo Electric Drive,9
2013,Contra Costa,Electric,Tesla,Model S,300
2013,Contra Costa,Electric,Toyota,RAV4 EV,46
2013,Contra Costa,PHEV,Chevrolet,Volt,288
2013,Contra Costa,PHEV,Fisker,Karma,3
2013,Contra Costa,PHEV,Ford,C-MAX Energi,105
2013,Contra Costa,PHEV,Ford,Fusion Energi,122
2013,Contra Costa,PHEV,Honda,Accord PHEV,13
2013,Contra Costa,PHEV,Toyota,Prius PHEV,226
2013,Del Norte,Electric,Nissan,Leaf,1
2013,Del Norte,PHEV,Chevrolet,Volt,1
2013,Del Norte,PHEV,Toyota,Prius PHEV,1
2013,El Dorado,Electric,Chevrolet,Spark EV,2
2013,El Dorado,Electric,FIAT,500e,8
2013,El Dorado,Electric,Ford,Focus,1
2013,El Dorado,Electric,Honda,Fit EV,3
2013,El Dorado,Electric,Mitsubishi,i-MiEV,1
2013,El Dorado,Electric,Nissan,Leaf,29
2013,El Dorado,Electric,Tesla,Model S,46
2013,El Dorado,Electric,Toyota,RAV4 EV,4
2013,El Dorado,PHEV,Chevrolet,Volt,31
2013,El Dorado,PHEV,Ford,C-MAX Energi,10
2013,El Dorado,PHEV,Ford,Fusion Energi,15
2013,El Dorado,PHEV,Honda,Accord PHEV,2
2013,El Dorado,PHEV,Toyota,Prius PHEV,23
2013,Fresno,Electric,Chevrolet,Spark EV,1
2013,Fresno,Electric,FIAT,500e,13
2013,Fresno,Electric,Ford,Focus,3
2013,Fresno,Electric,Mitsubishi,i-MiEV,14
2013,Fresno,Electric,Nissan,Leaf,36
2013,Fresno,Electric,Smart,Fortwo Electric Drive,1
2013,Fresno,Electric,Tesla,Model S,17
2013,Fresno,PHEV,Chevrolet,Volt,26
2013,Fresno,PHEV,Ford,C-MAX Energi,4
2013,Fresno,PHEV,Ford,Fusion Energi,8
2013,Fresno,PHEV,Honda,Accord PHEV,3
2013,Fresno,PHEV,Toyota,Prius PHEV,20
2013,Glenn,PHEV,Chevrolet,Volt,1
2013,Glenn,PHEV,Ford,C-MAX Energi,1
2013,Humboldt,Electric,Ford,Focus,1
2013,Humboldt,Electric,Honda,Fit EV,1
2013,Humboldt,Electric,Nissan,Leaf,7
2013,Humboldt,Electric,Smart,Fortwo Electric Drive,1
2013,Humboldt,Electric,Tesla,Model S,4
2013,Humboldt,PHEV,Chevrolet,Volt,10
2013,Humboldt,PHEV,Ford,C-MAX Energi,4
2013,Humboldt,PHEV,Ford,Fusion Energi,1
2013,Humboldt,PHEV,Toyota,Prius PHEV,6
2013,Imperial,Electric,Mitsubishi,i-MiEV,1
2013,Imperial,Electric,Tesla,Model S,3
2013,Imperial,PHEV,Chevrolet,Volt,3
2013,Imperial,PHEV,Ford,C-MAX Energi,1
2013,Imperial,PHEV,Ford,Fusion Energi,1
2013,Imperial,PHEV,Toyota,Prius PHEV,3
2013,Inyo,PHEV,Chevrolet,Volt,1
2013,Inyo,PHEV,Toyota,Prius PHEV,1
2013,Kern,Electric,FIAT,500e,23
2013,Kern,Electric,Honda,Fit EV,3
2013,Kern,Electric,Mitsubishi,i-MiEV,5
2013,Kern,Electric,Nissan,Leaf,20
2013,Kern,Electric,Smart,Fortwo Electric Drive,2
2013,Kern,Electric,Tesla,Model S,22
2013,Kern,PHEV,Chevrolet,Volt,30
2013,Kern,PHEV,Ford,C-MAX Energi,10
2013,Kern,PHEV,Ford,Fusion Energi,12
2013,Kern,PHEV,Honda,Accord PHEV,2
2013,Kern,PHEV,Toyota,Prius PHEV,16
2013,Kings,Electric,FIAT,500e,2
2013,Kings,Electric,Nissan,Leaf,1
2013,Kings,Electric,Tesla,Model S,2
2013,Kings,Electric,Toyota,RAV4 EV,1
2013,Kings,PHEV,Chevrolet,Volt,1
2013,Kings,PHEV,Ford,Fusion Energi,1
2013,Kings,PHEV,Toyota,Prius PHEV,5
2013,Lake,Electric,FIAT,500e,1
2013,Lake,Electric,Nissan,Leaf,4
2013,Lake,PHEV,Chevrolet,Volt,7
2013,Lake,PHEV,Toyota,Prius PHEV,5
2013,Los Angeles,Electric,BMW,ActiveE,1
2013,Los Angeles,Electric,Chevrolet,Spark EV,110
2013,Los Angeles,Electric,FIAT,500e,460
2013,Los Angeles,Electric,Ford,Focus,168
2013,Los Angeles,Electric,Ford,Transit Connect Electric,11
2013,Los Angeles,Electric,Honda,Fit EV,81
2013,Los Angeles,Electric,Mitsubishi,i-MiEV,24
2013,Los Angeles,Electric,Nissan,Leaf,1378
2013,Los Angeles,Electric,Scion,iQ EV,66
2013,Los Angeles,Electric,Smart,Fortwo Electric Drive,90
2013,Los Angeles,Electric,Tesla,Model S,2439
2013,Los Angeles,Electric,Toyota,RAV4 EV,328
2013,Los Angeles,PHEV,Chevrolet,Volt,3033
2013,Los Angeles,PHEV,Fisker,Karma,11
2013,Los Angeles,PHEV,Ford,C-MAX Energi,505
2013,Los Angeles,PHEV,Ford,Fusion Energi,475
2013,Los Angeles,PHEV,Honda,Accord PHEV,74
2013,Los Angeles,PHEV,Toyota,Prius PHEV,1754
2013,Los Angeles,Hydrogen,Honda,FCX Clarity,5
2013,Madera,Electric,FIAT,500e,1
2013,Madera,Electric,Mitsubishi,i-MiEV,1
2013,Madera,Electric,Nissan,Leaf,2
2013,Madera,Electric,Tesla,Model S,3
2013,Madera,PHEV,Chevrolet,Volt,2
2013,Madera,PHEV,Ford,C-MAX Energi,1
2013,Madera,PHEV,Ford,Fusion Energi,1
2013,Madera,PHEV,Toyota,Prius PHEV,5
2013,Marin,Electric,BMW,ActiveE,1
2013,Marin,Electric,Chevrolet,Spark EV,2
2013,Marin,Electric,FIAT,500e,49
2013,Marin,Electric,Ford,Focus,13
2013,Marin,Electric,Honda,Fit EV,4
2013,Marin,Electric,Mitsubishi,i-MiEV,5
2013,Marin,Electric,Nissan,Leaf,119
2013,Marin,Electric,Smart,Fortwo Electric Drive,13
2013,Marin,Electric,Tesla,Model S,225
2013,Marin,Electric,Toyota,RAV4 EV,26
2013,Marin,PHEV,Chevrolet,Volt,110
2013,Marin,PHEV,Ford,C-MAX Energi,33
2013,Marin,PHEV,Ford,Fusion Energi,30
2013,Marin,PHEV,Honda,Accord PHEV,7
2013,Marin,PHEV,Toyota,Prius PHEV,68
2013,Mariposa,Electric,Tesla,Model S,2
2013,Mariposa,PHEV,Ford,Fusion Energi,1
2013,Mariposa,PHEV,Toyota,Prius PHEV,1
2013,Mendocino,Electric,Chevrolet,Spark EV,2
2013,Mendocino,Electric,Ford,Focus,1
2013,Mendocino,Electric,Nissan,Leaf,6
2013,Mendocino,Electric,Tesla,Model S,1
2013,Mendocino,Electric,Toyota,RAV4 EV,1
2013,Mendocino,PHEV,Chevrolet,Volt,8
2013,Mendocino,PHEV,Ford,C-MAX Energi,2
2013,Mendocino,PHEV,Honda,Accord PHEV,1
2013,Mendocino,PHEV,Toyota,Prius PHEV,10
2013,Merced,Electric,Chevrolet,Spark EV,1
2013,Merced,Electric,FIAT,500e,1
2013,Merced,Electric,Nissan,Leaf,2
2013,Merced,Electric,Tesla,Model S,6
2013,Merced,PHEV,Chevrolet,Volt,4
2013,Merced,PHEV,Ford,C-MAX Energi,2
2013,Merced,PHEV,Ford,Fusion Energi,6
2013,Merced,PHEV,Toyota,Prius PHEV,7
2013,Mono,PHEV,Chevrolet,Volt,1
2013,Monterey,Electric,FIAT,500e,6
2013,Monterey,Electric,Honda,Fit EV,1
2013,Monterey,Electric,Nissan,Leaf,25
2013,Monterey,Electric,Smart,Fortwo Electric Drive,1
2013,Monterey,Electric,Tesla,Model S,53
2013,Monterey,Electric,Toyota,RAV4 EV,2
2013,Monterey,PHEV,Chevrolet,Volt,27
2013,Monterey,PHEV,Ford,C-MAX Energi,8
2013,Monterey,PHEV,Ford,Fusion Energi,11
2013,Monterey,PHEV,Honda,Accord PHEV,2
2013,Monterey,PHEV,Toyota,Prius PHEV,35
2013,Napa,Electric,Chevrolet,Spark EV,1
2013,Napa,Electric,FIAT,500e,6
2013,Napa,Electric,Nissan,Leaf,18
2013,Napa,Electric,Tesla,Model S,52
2013,Napa,Electric,Toyota,RAV4 EV,3
2013,Napa,PHEV,Chevrolet,Volt,27
2013,Napa,PHEV,Ford,C-MAX Energi,13
2013,Napa,PHEV,Ford,Fusion Energi,10
2013,Napa,PHEV,Honda,Accord PHEV,2
2013,Napa,PHEV,Toyota,Prius PHEV,17
2013,Nevada,Electric,Chevrolet,Spark EV,1
2013,Nevada,Electric,FIAT,500e,2
2013,Nevada,Electric,Ford,Focus,1
2013,Nevada,Electric,Nissan,Leaf,11
2013,Nevada,Electric,Tesla,Model S,8
2013,Nevada,PHEV,Chevrolet,Volt,7
2013,Nevada,PHEV,Ford,Fusion Energi,5
2013,Nevada,PHEV,Toyota,Prius PHEV,3
2013,Orange,Electric,BMW,ActiveE,1
2013,Orange,Electric,Chevrolet,Spark EV,40
2013,Orange,Electric,FIAT,500e,100
2013,Orange,Electric,Ford,Focus,63
2013,Orange,Electric,Honda,Fit EV,33
2013,Orange,Electric,Mitsubishi,i-MiEV,6
2013,Orange,Electric,Nissan,Leaf,672
2013,Orange,Electric,Smart,Fortwo Electric Drive,59
2013,Orange,Electric,Tesla,Model S,1093
2013,Orange,Electric,Toyota,RAV4 EV,110
2013,Orange,PHEV,Chevrolet,Volt,1032
2013,Orange,PHEV,Fisker,Karma,5
2013,Orange,PHEV,Ford,C-MAX Energi,279
2013,Orange,PHEV,Ford,Fusion Energi,291
2013,Orange,PHEV,Honda,Accord PHEV,46
2013,Orange,PHEV,Toyota,Prius PHEV,887
2013,Orange,Hydrogen,Honda,FCX Clarity,2
2013,Out Of State,Electric,FIAT,500e,5
2013,Out Of State,Electric,Honda,Fit EV,1
2013,Out Of State,Electric,Mitsubishi,i-MiEV,49
2013,Out Of State,Electric,Nissan,Leaf,49
2013,Out Of State,Electric,Smart,Fortwo Electric Drive,5
2013,Out Of State,Electric,Tesla,Model S,22
2013,Out Of State,Electric,Tesla,Roadster,1
2013,Out Of State,Electric,Toyota,RAV4 EV,6
2013,Out Of State,PHEV,Chevrolet,Volt,104
2013,Out Of State,PHEV,Ford,C-MAX Energi,114
2013,Out Of State,PHEV,Ford,Fusion Energi,1
2013,Out Of State,PHEV,Honda,Accord PHEV,1
2013,Out Of State,PHEV,Toyota,Prius PHEV,25
2013,Placer,Electric,Chevrolet,Spark EV,2
2013,Placer,Electric,FIAT,500e,19
2013,Placer,Electric,Ford,Focus,9
2013,Placer,Electric,Honda,Fit EV,3
2013,Placer,Electric,Nissan,Leaf,76
2013,Placer,Electric,Smart,Fortwo Electric Drive,4
2013,Placer,Electric,Tesla,Model S,48
2013,Placer,Electric,Toyota,RAV4 EV,8
2013,Placer,PHEV,Chevrolet,Volt,61
2013,Placer,PHEV,Ford,C-MAX Energi,18
2013,Placer,PHEV,Ford,Fusion Energi,20
2013,Placer,PHEV,Honda,Accord PHEV,2
2013,Placer,PHEV,Toyota,Prius PHEV,34
2013,Plumas,Electric,Chevrolet,Spark EV,1
2013,Plumas,Electric,Toyota,RAV4 EV,1
2013,Riverside,Electric,Chevrolet,Spark EV,13
2013,Riverside,Electric,FIAT,500e,24
2013,Riverside,Electric,Ford,Focus,15
2013,Riverside,Electric,Honda,Fit EV,14
2013,Riverside,Electric,Nissan,Leaf,151
2013,Riverside,Electric,Smart,Fortwo Electric Drive,11
2013,Riverside,Electric,Tesla,Model S,88
2013,Riverside,Electric,Toyota,RAV4 EV,14
2013,Riverside,PHEV,Chevrolet,Volt,278
2013,Riverside,PHEV,Ford,C-MAX Energi,83
2013,Riverside,PHEV,Ford,Fusion Energi,90
2013,Riverside,PHEV,Honda,Accord PHEV,7
2013,Riverside,PHEV,Toyota,Prius PHEV,176
2013,Sacramento,Electric,Chevrolet,Spark EV,5
2013,Sacramento,Electric,FIAT,500e,23
2013,Sacramento,Electric,Ford,Focus,45
2013,Sacramento,Electric,Honda,Fit EV,8
2013,Sacramento,Electric,Mitsubishi,i-MiEV,2
2013,Sacramento,Electric,Nissan,Leaf,235
2013,Sacramento,Electric,Smart,Fortwo Electric Drive,11
2013,Sacramento,Electric,Tesla,Model S,81
2013,Sacramento,Electric,Toyota,RAV4 EV,20
2013,Sacramento,PHEV,Chevrolet,Volt,153
2013,Sacramento,PHEV,Ford,C-MAX Energi,60
2013,Sacramento,PHEV,Ford,Fusion Energi,51
2013,Sacramento,PHEV,Honda,Accord PHEV,3
2013,Sacramento,PHEV,Toyota,Prius PHEV,104
2013,San Benito,Electric,Ford,Focus,1
2013,San Benito,Electric,Honda,Fit EV,1
2013,San Benito,Electric,Nissan,Leaf,1
2013,San Benito,Electric,Tesla,Model S,4
2013,San Benito,PHEV,Chevrolet,Volt,6
2013,San Benito,PHEV,Ford,C-MAX Energi,3
2013,San Benito,PHEV,Ford,Fusion Energi,6
2013,San Benito,PHEV,Toyota,Prius PHEV,6
2013,San Bernardino,Electric,Chevrolet,Spark EV,9
2013,San Bernardino,Electric,FIAT,500e,26
2013,San Bernardino,Electric,Ford,Focus,5
2013,San Bernardino,Electric,Honda,Fit EV,6
2013,San Bernardino,Electric,Nissan,Leaf,142
2013,San Bernardino,Electric,Smart,Fortwo Electric Drive,14
2013,San Bernardino,Electric,Tesla,Model S,74
2013,San Bernardino,Electric,Toyota,RAV4 EV,23
2013,San Bernardino,PHEV,Chevrolet,Volt,240
2013,San Bernardino,PHEV,Ford,C-MAX Energi,41
2013,San Bernardino,PHEV,Ford,Fusion Energi,54
2013,San Bernardino,PHEV,Honda,Accord PHEV,9
2013,San Bernardino,PHEV,Toyota,Prius PHEV,131
2013,San Diego,Electric,BMW,ActiveE,1
2013,San Diego,Electric,Chevrolet,Spark EV,39
2013,San Diego,Electric,FIAT,500e,136
2013,San Diego,Electric,Ford,Focus,81
2013,San Diego,Electric,Honda,Fit EV,22
2013,San Diego,Electric,Mitsubishi,i-MiEV,4
2013,San Diego,Electric,Nissan,Leaf,550
2013,San Diego,Electric,Smart,Fortwo Electric Drive,46
2013,San Diego,Electric,Tesla,Model S,734
2013,San Diego,Electric,Toyota,RAV4 EV,84
2013,San Diego,PHEV,Chevrolet,Volt,461
2013,San Diego,PHEV,Ford,C-MAX Energi,229
2013,San Diego,PHEV,Ford,Fusion Energi,180
2013,San Diego,PHEV,Honda,Accord PHEV,17
2013,San Diego,PHEV,Porsche,Panamera,1
2013,San Diego,PHEV,Toyota,Prius PHEV,292
2013,San Francisco,Electric,BMW,ActiveE,1
2013,San Francisco,Electric,Chevrolet,Spark EV,5
2013,San Francisco,Electric,FIAT,500e,71
2013,San Francisco,Electric,Ford,Focus,10
2013,San Francisco,Electric,Honda,Fit EV,13
2013,San Francisco,Electric,Nissan,Leaf,134
2013,San Francisco,Electric,Smart,Fortwo Electric Drive,51
2013,San Francisco,Electric,Tesla,Model S,275
2013,San Francisco,Electric,Toyota,RAV4 EV,21
2013,San Francisco,PHEV,Chevrolet,Volt,123
2013,San Francisco,PHEV,Fisker,Karma,2
2013,San Francisco,PHEV,Ford,C-MAX Energi,95
2013,San Francisco,PHEV,Ford,Fusion Energi,27
2013,San Francisco,PHEV,Honda,Accord PHEV,1
2013,San Francisco,PHEV,Toyota,Prius PHEV,108
2013,San Joaquin,Electric,FIAT,500e,2
2013,San Joaquin,Electric,Ford,Focus,4
2013,San Joaquin,Electric,Honda,Fit EV,4
2013,San Joaquin,Electric,Nissan,Leaf,51
2013,San Joaquin,Electric,Smart,Fortwo Electric Drive,4
2013,San Joaquin,Electric,Tesla,Model S,28
2013,San Joaquin,Electric,Toyota,RAV4 EV,4
2013,San Joaquin,PHEV,Chevrolet,Volt,31
2013,San Joaquin,PHEV,Ford,C-MAX Energi,13
2013,San Joaquin,PHEV,Ford,Fusion Energi,16
2013,San Joaquin,PHEV,Honda,Accord PHEV,1
2013,San Joaquin,PHEV,Toyota,Prius PHEV,18
2013,San Luis Obispo,Electric,Chevrolet,Spark EV,2
2013,San Luis Obispo,Electric,FIAT,500e,17
2013,San Luis Obispo,Electric,Ford,Focus,3
2013,San Luis Obispo,Electric,Honda,Fit EV,4
2013,San Luis Obispo,Electric,Nissan,Leaf,43
2013,San Luis Obispo,Electric,Smart,Fortwo Electric Drive,3
2013,San Luis Obispo,Electric,Tesla,Model S,38
2013,San Luis Obispo,Electric,Toyota,RAV4 EV,6
2013,San Luis Obispo,PHEV,Chevrolet,Volt,14
2013,San Luis Obispo,PHEV,Ford,C-MAX Energi,17
2013,San Luis Obispo,PHEV,Ford,Fusion Energi,5
2013,San Luis Obispo,PHEV,Honda,Accord PHEV,1
2013,San Luis Obispo,PHEV,Toyota,Prius PHEV,7
2013,San Mateo,Electric,Chevrolet,Spark EV,37
2013,San Mateo,Electric,FIAT,500e,56
2013,San Mateo,Electric,Ford,Focus,24
2013,San Mateo,Electric,Honda,Fit EV,15
2013,San Mateo,Electric,Mitsubishi,i-MiEV,1
2013,San Mateo,Electric,Nissan,Leaf,426
2013,San Mateo,Electric,Smart,Fortwo Electric Drive,17
2013,San Mateo,Electric,Tesla,Model S,680
2013,San Mateo,Electric,Tesla,Roadster,2
2013,San Mateo,Electric,Toyota,RAV4 EV,52
2013,San Mateo,PHEV,Chevrolet,Volt,232
2013,San Mateo,PHEV,Fisker,Karma,2
2013,San Mateo,PHEV,Ford,C-MAX Energi,78
2013,San Mateo,PHEV,Ford,Fusion Energi,74
2013,San Mateo,PHEV,Honda,Accord PHEV,6
2013,San Mateo,PHEV,Toyota,Prius PHEV,136
2013,Santa Barbara,Electric,Chevrolet,Spark EV,1
2013,Santa Barbara,Electric,FIAT,500e,12
2013,Santa Barbara,Electric,Ford,Focus,3
2013,Santa Barbara,Electric,Honda,Fit EV,5
2013,Santa Barbara,Electric,Nissan,Leaf,52
2013,Santa Barbara,Electric,Smart,Fortwo Electric Drive,4
2013,Santa Barbara,Electric,Tesla,Model S,83
2013,Santa Barbara,Electric,Toyota,RAV4 EV,9
2013,Santa Barbara,PHEV,Chevrolet,Volt,38
2013,Santa Barbara,PHEV,Ford,C-MAX Energi,11
2013,Santa Barbara,PHEV,Ford,Fusion Energi,10
2013,Santa Barbara,PHEV,Honda,Accord PHEV,3
2013,Santa Barbara,PHEV,Toyota,Prius PHEV,31
2013,Santa Clara,Electric,Chevrolet,Spark EV,54
2013,Santa Clara,Electric,FIAT,500e,158
2013,Santa Clara,Electric,Ford,Focus,123
2013,Santa Clara,Electric,Honda,Fit EV,27
2013,Santa Clara,Electric,Mitsubishi,i-MiEV,2
2013,Santa Clara,Electric,Nissan,Leaf,1604
2013,Santa Clara,Electric,Smart,Fortwo Electric Drive,32
2013,Santa Clara,Electric,Tesla,Model S,1588
2013,Santa Clara,Electric,Tesla,Roadster,1
2013,Santa Clara,Electric,Toyota,RAV4 EV,151
2013,Santa Clara,PHEV,Chevrolet,Volt,1056
2013,Santa Clara,PHEV,Ford,C-MAX Energi,322
2013,Santa Clara,PHEV,Ford,Fusion Energi,276
2013,Santa Clara,PHEV,Honda,Accord PHEV,25
2013,Santa Clara,PHEV,Toyota,Prius PHEV,521
2013,Santa Cruz,Electric,Chevrolet,Spark EV,2
2013,Santa Cruz,Electric,FIAT,500e,11
2013,Santa Cruz,Electric,Ford,Focus,15
2013,Santa Cruz,Electric,Nissan,Leaf,108
2013,Santa Cruz,Electric,Tesla,Model S,106
2013,Santa Cruz,Electric,Toyota,RAV4 EV,20
2013,Santa Cruz,PHEV,Chevrolet,Volt,60
2013,Santa Cruz,PHEV,Ford,C-MAX Energi,40
2013,Santa Cruz,PHEV,Ford,Fusion Energi,18
2013,Santa Cruz,PHEV,Honda,Accord PHEV,3
2013,Santa Cruz,PHEV,Toyota,Prius PHEV,40
2013,Shasta,Electric,Nissan,Leaf,8
2013,Shasta,Electric,Tesla,Model S,3
2013,Shasta,PHEV,Chevrolet,Volt,5
2013,Shasta,PHEV,Ford,C-MAX Energi,4
2013,Shasta,PHEV,Ford,Fusion Energi,1
2013,Shasta,PHEV,Toyota,Prius PHEV,8
2013,Siskiyou,PHEV,Chevrolet,Volt,1
2013,Siskiyou,PHEV,Ford,C-MAX Energi,1
2013,Siskiyou,PHEV,Toyota,Prius PHEV,3
2013,Solano,Electric,Chevrolet,Spark EV,2
2013,Solano,Electric,FIAT,500e,4
2013,Solano,Electric,Ford,Focus,1
2013,Solano,Electric,Honda,Fit EV,1
2013,Solano,Electric,Mitsubishi,i-MiEV,1
2013,Solano,Electric,Nissan,Leaf,50
2013,Solano,Electric,Smart,Fortwo Electric Drive,2
2013,Solano,Electric,Tesla,Model S,22
2013,Solano,PHEV,Chevrolet,Volt,52
2013,Solano,PHEV,Ford,C-MAX Energi,27
2013,Solano,PHEV,Ford,Fusion Energi,24
2013,Solano,PHEV,Honda,Accord PHEV,3
2013,Solano,PHEV,Toyota,Prius PHEV,48
2013,Sonoma,Electric,Chevrolet,Spark EV,4
2013,Sonoma,Electric,FIAT,500e,15
2013,Sonoma,Electric,Ford,Focus,8
2013,Sonoma,Electric,Honda,Fit EV,6
2013,Sonoma,Electric,Mitsubishi,i-MiEV,1
2013,Sonoma,Electric,Nissan,Leaf,167
2013,Sonoma,Electric,Smart,Fortwo Electric Drive,7
2013,Sonoma,Electric,Tesla,Model S,90
2013,Sonoma,Electric,Toyota,RAV4 EV,14
2013,Sonoma,PHEV,Chevrolet,Volt,127
2013,Sonoma,PHEV,Ford,C-MAX Energi,31
2013,Sonoma,PHEV,Ford,Fusion Energi,24
2013,Sonoma,PHEV,Honda,Accord PHEV,4
2013,Sonoma,PHEV,Toyota,Prius PHEV,95
2013,Stanislaus,Electric,Chevrolet,Spark EV,1
2013,Stanislaus,Electric,FIAT,500e,1
2013,Stanislaus,Electric,Honda,Fit EV,2
2013,Stanislaus,Electric,Nissan,Leaf,25
2013,Stanislaus,Electric,Tesla,Model S,5
2013,Stanislaus,PHEV,Chevrolet,Volt,17
2013,Stanislaus,PHEV,Ford,C-MAX Energi,5
2013,Stanislaus,PHEV,Ford,Fusion Energi,6
2013,Stanislaus,PHEV,Honda,Accord PHEV,1
2013,Stanislaus,PHEV,Toyota,Prius PHEV,11
2013,Sutter,Electric,Nissan,Leaf,1
2013,Sutter,Electric,Tesla,Model S,1
2013,Sutter,PHEV,Chevrolet,Volt,1
2013,Sutter,PHEV,Toyota,Prius PHEV,3
2013,Tehama,Electric,Nissan,Leaf,1
2013,Tehama,Electric,Tesla,Model S,1
2013,Tehama,PHEV,Chevrolet,Volt,1
2013,Tehama,PHEV,Ford,C-MAX Energi,1
2013,Tehama,PHEV,Ford,Fusion Energi,1
2013,Tehama,PHEV,Toyota,Prius PHEV,1
2013,Tulare,Electric,FIAT,500e,3
2013,Tulare,Electric,Ford,Focus,1
2013,Tulare,Electric,Honda,Fit EV,1
2013,Tulare,Electric,Nissan,Leaf,7
2013,Tulare,Electric,Tesla,Model S,7
2013,Tulare,PHEV,Chevrolet,Volt,3
2013,Tulare,PHEV,Ford,C-MAX Energi,1
2013,Tulare,PHEV,Ford,Fusion Energi,1
2013,Tulare,PHEV,Toyota,Prius PHEV,5
2013,Tuolumne,Electric,Chevrolet,Spark EV,1
2013,Tuolumne,Electric,Smart,Fortwo Electric Drive,1
2013,Tuolumne,PHEV,Chevrolet,Volt,2
2013,Ventura,Electric,Chevrolet,Spark EV,18
2013,Ventura,Electric,FIAT,500e,24
2013,Ventura,Electric,Ford,Focus,16
2013,Ventura,Electric,Honda,Fit EV,9
2013,Ventura,Electric,Mitsubishi,i-MiEV,1
2013,Ventura,Electric,Nissan,Leaf,100
2013,Ventura,Electric,Smart,Fortwo Electric Drive,13
2013,Ventura,Electric,Tesla,Model S,200
2013,Ventura,Electric,Toyota,RAV4 EV,13
2013,Ventura,PHEV,Chevrolet,Volt,260
2013,Ventura,PHEV,Ford,C-MAX Energi,51
2013,Ventura,PHEV,Ford,Fusion Energi,50
2013,Ventura,PHEV,Honda,Accord PHEV,14
2013,Ventura,PHEV,Toyota,Prius PHEV,71
2013,Yolo,Electric,BMW,ActiveE,1
2013,Yolo,Electric,Chevrolet,Spark EV,2
2013,Yolo,Electric,FIAT,500e,1
2013,Yolo,Electric,Ford,Focus,7
2013,Yolo,Electric,Honda,Fit EV,2
2013,Yolo,Electric,Mitsubishi,i-MiEV,4
2013,Yolo,Electric,Nissan,Leaf,50
2013,Yolo,Electric,Smart,Fortwo Electric Drive,3
2013,Yolo,Electric,Tesla,Model S,19
2013,Yolo,Electric,Toyota,RAV4 EV,5
2013,Yolo,PHEV,Chevrolet,Volt,29
2013,Yolo,PHEV,Ford,C-MAX Energi,18
2013,Yolo,PHEV,Ford,Fusion Energi,5
2013,Yolo,PHEV,Honda,Accord PHEV,4
2013,Yolo,PHEV,Toyota,Prius PHEV,20
2013,Yuba,Electric,Nissan,Leaf,1
2013,Yuba,Electric,Tesla,Model S,1
2013,Yuba,PHEV,Chevrolet,Volt,3
2013,Yuba,PHEV,Ford,C-MAX Energi,1
2013,Yuba,PHEV,Toyota,Prius PHEV,1
2014,Alameda,Electric,BMW,i3,60
2014,Alameda,Electric,Chevrolet,Spark EV,56
2014,Alameda,Electric,FIAT,500e,491
2014,Alameda,Electric,Ford,Focus,102
2014,Alameda,Electric,Honda,Fit EV,12
2014,Alameda,Electric,Kia,Soul EV,35
